source_db,source_dataset,organism,is_cell_line,cell_line_name,perturbation_type,treatment,disease,n_cells_approx,n_perturbations,sequencing_platform,library_prep,modality,accession,data_url,publication,notes
NCBI_GEO,GSE255980,Homo Sapiens; Macaca Fascicularis; Gorilla Gorilla,True,,CRISPR,"Comparisons of molecular phenotypes across primates provide unique information to understand human biology and evolution and single-cell RNA-seq CRISPR interference screens are a powerful approach to analyze them. Here, we generate and validate three human, three gorilla and two cynomolgus iPS cell ",,,,unknown,,scRNA-seq,GSE255980,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE255980,Generation and characterization of inducible KRAB-dCas9 iPSCs from primates for cross-species CRISPRi,GEO type: Expression profiling by high throughput sequencing; n_samples: 68
NCBI_GEO,GSE249316,Homo sapiens,False,,CRISPR,Allogeneic chimeric antigen receptor (CAR)-T cell therapies hold the potential to overcome many of the challenges associated with patient-derived (autologous) CAR-T cells. Key considerations in the development of allogeneic CAR-T cell therapies include prevention of GvHD and suppression of allograft,,,,unknown,,scRNA-seq,GSE249316,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE249316,"High-specificity CRISPR-mediated genome engineering in CB-011, an anti-BCMA allogeneic CAR-T cell, suppresses allograft rejection in preclinical models",GEO type: Expression profiling by high throughput sequencing; n_samples: 18
NCBI_GEO,GSE213186,Homo sapiens,True,,CRISPR,"CD11c+ atypical B cells (ABCs) are an alternative memory B cell lineage associated with immunization, infection, and autoimmunity. However, the factors that drive the transcriptional program of ABCs have not been identified, and the function of this population remains incompletely understood. Here w",,,,unknown,,scRNA-seq,GSE213186,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE213186,Zeb2 drives the formation of CD11c+ atypical B cells to sustain germinal centers that control persistent infection [CITE-seq and scRNA-seq],GEO type: Expression profiling by high throughput sequencing; n_samples: 6
NCBI_GEO,GSE255163,Homo sapiens,False,,CRISPR,"Liver metastasis is the leading cause of mortality in patients with colorectal cancer (CRC). Given the significance of both epithelial-mesenchymal transition (EMT) of tumor cells and the immune microenvironment in CRC liver metastasis (CRLM), the interplay between them could hold the key for develop",,,,unknown,,scRNA-seq,GSE255163,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE255163,Th17 cells secrete TWEAK to trigger epithelial-mesenchymal transition and promote colorectal cancer liver metastasis (RNA-seq),GEO type: Expression profiling by high throughput sequencing; n_samples: 30
NCBI_GEO,GSE254817,Homo sapiens,False,,unknown,"Purpose: Characterization of cell types in wild-type and TCTN2 KO human neural tube organoids (hNTOs). Methods:  Wild-type and TCTN2 KO hNTOs were harvested at day11. Libraries were prepared using Single Cell 3′Library & gel Bead kit v3.1 (10x Genomics, Cat# PN-1000121) according to the manufacturer",,,,10x Genomics Chromium,,scRNA-seq,GSE254817,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE254817,Construction of a dorsal-ventral patterned neural tube organoid from pluripotent stem cells.,GEO type: Expression profiling by high throughput sequencing; n_samples: 3
NCBI_GEO,GSE235331,Homo sapiens,False,,small_molecule,"Pancreatic β-cell failure induced by WFS1 deficiency is manifested in wolfram syndrome (WS). The lack of a suitable human model in WS has hampered the progress in developing new treatments. Here, human pluripotent stem cell derived pancreatic β cells (SC-β cells) harboring WFS1-deficiency and mouse ",,,,unknown,,scRNA-seq,GSE235331,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE235331,ISR inhibition reverses pancreatic β-cell failure in Wolfram syndrome models,GEO type: Expression profiling by high throughput sequencing; n_samples: 2
NCBI_GEO,GSE246080,Homo sapiens,True,,small_molecule,Wnt signalling is a critical determinant of cell lineage development. This study used Wnt dose-dependent induction programs to gain insights into molecular regulation of stem cell differentiation. We performed single cell RNA-sequencing of cells responding to a dose-escalation protocol with Wnt agon,,,,unknown,,scRNA-seq,GSE246080,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE246080,Dose escalation of Wnt stimulation during the exit from pluripotency identifies tranilast as a small molecule regulator of cardiac mesoderm differentiation (scRNA-Seq),GEO type: Expression profiling by high throughput sequencing; n_samples: 2
NCBI_GEO,GSE246079,Homo sapiens,True,,small_molecule,Wnt signalling is a critical determinant of cell lineage development. This study used Wnt dose-dependent induction programs to gain insights into molecular regulation of stem cell differentiation. We performed single cell RNA-sequencing of cells responding to a dose-escalation protocol with Wnt agon,,,,unknown,,scRNA-seq,GSE246079,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE246079,Dose escalation of Wnt stimulation during the exit from pluripotency identifies tranilast as a small molecule regulator of cardiac mesoderm differentiation (RNA-Seq),GEO type: Expression profiling by high throughput sequencing; n_samples: 15
NCBI_GEO,GSE250558,Homo sapiens,False,,CRISPR,In this study we use a (targeted) perturb seq experiment in which we knock out 22 transcription factors downstream of MAPK signalling in order to reconstruct the transcriptional network downstream of RAF/MAPK signaling.,,,,unknown,,scRNA-seq,GSE250558,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE250558,Targeted Perturb-seq of regulators of the transcriptional network downstream of RAF-MAPK signaling [perturb_seq],GEO type: Expression profiling by high throughput sequencing; n_samples: 18
NCBI_GEO,GSE248480,Homo sapiens,False,,CRISPR,"Human brain development involves an orchestrated, massive neural progenitor expansion while a multi-cellular tissue architecture is established. Continuously expanding organoids can be grown directly from multiple somatic tissues, yet to date brain organoids can solely be established from pluripoten",,,,unknown,,scRNA-seq,GSE248480,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE248480,Human fetal brain self-organizes into long-term expanding organoids (scRNA-Seq),GEO type: Expression profiling by high throughput sequencing; n_samples: 6
NCBI_GEO,GSE245552,Homo sapiens,False,,CRISPR,"Liver metastasis is the leading cause of mortality in patients with colorectal cancer (CRC). Given the significance of both epithelial-mesenchymal transition (EMT) of tumor cells and the immune microenvironment in CRC liver metastasis (CRLM), the interplay between them could hold the key for develop",,,,unknown,,scRNA-seq,GSE245552,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE245552,Th17 cells secrete TWEAK to trigger epithelial-mesenchymal transition and promote colorectal cancer liver metastasis (scRNA-seq),GEO type: Expression profiling by high throughput sequencing; n_samples: 39
NCBI_GEO,GSE222952,Homo sapiens,False,,small_molecule,By using a small molecule compound library targeting epigenetic enzymes we have identified BRD9 enzyme for eliminating CSCs. Genomic and proteomic studies revealed that BRD9/BAF complex regulates expression of stemness factors and chemoresistance by cooperating with TGFβ/Activin-SMAD2/3 signalling p,,,,unknown,,scRNA-seq,GSE222952,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE222952,BRD9-SMAD2/3 orchestrates stemness and tumorigenesis   in pancreatic ductal adenocarcinoma   drives human dilated cardiomyopathy,GEO type: Expression profiling by high throughput sequencing; n_samples: 4
NCBI_GEO,GSE219199,Homo sapiens,True,,small_molecule,"Fusion-positive alveolar rhabdomyosarcoma (FP-RMS) is an aggressive pediatric sarcoma driven primarily by the PAX3-FOXO1 fusion oncogene, for which therapies targeting PAX3-FOXO1 are lacking. We screened 62,643 compounds using an engineered cell line that monitors PAX3-FOXO1 transcriptional activity",,,,unknown,,scRNA-seq,GSE219199,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE219199,KDM3B inhibitors disrupt PAX3-FOXO1 oncogenic activity in fusion positive rhabdomyosarcoma.,GEO type: Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing; Other; n_samples: 79
NCBI_GEO,GSE250386,Homo sapiens,False,,unknown,"PACS1 syndrome is a neurodevelopmental disorder characterized by intellectual disability and distinct craniofacial abnormalities resulting from a de novo p.R203W variant in phosphofurin acidic cluster sorting protein 1 (PACS1). PACS1 is known to play roles in the endosomal pathway and nucleus, but h",,,,unknown,,scRNA-seq,GSE250386,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE250386,iPSC-derived models of PACS1 syndrome reveal transcriptional and functional deficits in neuron activity,GEO type: Expression profiling by high throughput sequencing; n_samples: 9
NCBI_GEO,GSE223003,Homo sapiens,False,,small_molecule,"Exploring non-genetic evolution of cell states during cancer treatments has become attainable by recent advances in lineage-tracing methods. However, transcriptional changes that drive cells into resistant fates may be subtle, necessitating high resolution analysis. We developed ReSisTrace that uses",,,,unknown,,scRNA-seq,GSE223003,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE223003,Tracing back primed resistance in cancer via sister cells,GEO type: Expression profiling by high throughput sequencing; n_samples: 20
NCBI_GEO,GSE247274,Homo sapiens,False,,CRISPR,"Studies of the monogenic autoimmune disease immunodysregulation polyendocrinopathy enteropathy X-linked syndrome (IPEX) have elucidated the essential function of the transcription factor FOXP3 and thymic-derived regulatory T cells (Tregs) in controlling peripheral tolerance. However, the presence an",,,,unknown,,scRNA-seq,GSE247274,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE247274,Unstableregulatory and autoreactive effector T cells in patients with FOXP3 mutations,GEO type: Expression profiling by high throughput sequencing; Other; n_samples: 18
NCBI_GEO,GSE245311,Homo sapiens,False,,unknown,The innate immune system of the human central nervous system (CNS) is highly diverse already during homeostasis. Several immune cell populations such as macrophages that are frequent in the brain parenchyma (microglia) and less numerous at the brain interfaces as CNS-associated macrophages (CAMs) co,,,,unknown,,scRNA-seq,GSE245311,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE245311,Multiomic spatial landscape of innate immune cells at human central nervous system borders,GEO type: Expression profiling by high throughput sequencing; n_samples: 99
NCBI_GEO,GSE249360,Homo sapiens,False,,CRISPR,"Advances in stem cell technologies open up new avenues for modelling development and diseases. The success of these pursuits however rely on the use of cells most relevant to those targeted by the disease of interest, for example, midbrain dopaminergic neurons for Parkinson’s disease. In the present",,,,unknown,,scRNA-seq,GSE249360,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE249360,Single-cell transcriptomics and in vitro lineage tracing reveals differential susceptibility of human iPSC-derived midbrain dopaminergic neurons in a cellular model of Parkinson’s disease.,GEO type: Expression profiling by high throughput sequencing; n_samples: 6
NCBI_GEO,GSE237780,Homo sapiens,False,,unknown,"Pluripotent stem cells (PSCs) present promising engineering opportunities as sources of allogeneic T cells for off-the-shelf immunotherapies. However, the complex in vitro process of differentiation required to generate mature T cells from genetically engineered PSCs introduces unique challenges, as",,,,unknown,,scRNA-seq,GSE237780,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE237780,Generation of antigen-specific mature T cells from RAG1−/−RAG2−/−B2M−/− stem cells by engineering their microenvironment,GEO type: Expression profiling by high throughput sequencing; n_samples: 21
NCBI_GEO,GSE221645,Homo sapiens,False,,CRISPR,"Epidermolysis Bullosa Simplex (EBS) is the most common form of Epidermolysis Bullosa (EB) and it is mainly inherited in an autosomal dominant manner (prevalence 1/30000 – 1/50000). Several clinical variants have been described based on the mutated gene, the site of blister formation and the anatomic",,,,unknown,,scRNA-seq,GSE221645,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE221645,Allele-Specific gene editing approach for a dominant form of Epidermolysis Bullosa Simplex I,GEO type: Expression profiling by high throughput sequencing; n_samples: 2
NCBI_GEO,GSE242537,Homo sapiens,False,,unknown,"Intercellular cytoplasmic material transfer (MT) occurs between transplanted and developing photoreceptors and ambiguates cell origin identification in developmental, transdifferentiation, and transplantation experiments. Whether MT is a photoreceptor-specific phenomenon is unclear. Retinal ganglion",,,,unknown,,scRNA-seq,GSE242537,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE242537,Rare intercellular material transfer as a confound to interpreting inner retinal neuronal transplantation,GEO type: Expression profiling by high throughput sequencing; n_samples: 1
